coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
965377,http://db.herbarium.arizona.edu/images/ARIZ/358/ariz358146_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/358/ariz358146_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/358/ariz358146_tn.jpg,http://db.herbarium.arizona.edu/images/ARIZ/358/ariz358146.jpg,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:cc78f97a-79de-40dd-b9ea-4499f6b54b14,2014-12-23 15:15:40,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=965377,StillImage,Photograph,en
965377,http://db.herbarium.arizona.edu/images/ARIZ/358/ariz358146_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/358/ariz358146_lg.jpg,,,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a254ed44-b754-43dd-8654-97c32b734bd8,2019-12-20 19:11:30,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=965377,StillImage,Photograph,en
890230,http://db.herbarium.arizona.edu/images/ARIZ/368/ariz368699_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/368/ariz368699_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/368/ariz368699_tn.jpg,http://db.herbarium.arizona.edu/images/ARIZ/368/ariz368699.jpg,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fa1fb0a4-8274-4be1-8b34-8d2b916971ef,2014-12-23 15:15:40,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=890230,StillImage,Photograph,en
890230,http://db.herbarium.arizona.edu/images/ARIZ/368/ariz368699_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/368/ariz368699_lg.jpg,,,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a1cd5319-5257-44e4-8dc3-b14b95837d86,2019-12-20 19:11:30,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=890230,StillImage,Photograph,en
965379,http://db.herbarium.arizona.edu/images/ARIZ/210/ariz210561_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/210/ariz210561_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/210/ariz210561_tn.jpg,http://db.herbarium.arizona.edu/images/ARIZ/210/ariz210561.jpg,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:28c212f6-75d4-4384-af6d-6b67fc796c46,2014-12-23 15:15:40,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=965379,StillImage,Photograph,en
965379,http://db.herbarium.arizona.edu/images/ARIZ/210/ariz210561_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/210/ariz210561_lg.jpg,,,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:04290ea0-5dd3-401c-ab26-a5621588a8e1,2019-12-20 19:11:30,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=965379,StillImage,Photograph,en
965380,http://db.herbarium.arizona.edu/images/ARIZ/210/ariz210406_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/210/ariz210406_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/210/ariz210406_tn.jpg,http://db.herbarium.arizona.edu/images/ARIZ/210/ariz210406.jpg,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5d711a3a-457b-4c27-89cb-e0b5439564b2,2014-12-23 15:15:40,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=965380,StillImage,Photograph,en
965380,http://db.herbarium.arizona.edu/images/ARIZ/210/ariz210406_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/210/ariz210406_lg.jpg,,,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:bd7fbd40-a3c1-4f97-b58c-076d509572c3,2019-12-20 19:11:30,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=965380,StillImage,Photograph,en
24523411,http://swbiodiversity.org/imglib/seinet/ngph/SRSC/00021/21289_1581011992_lg.jpg,http://swbiodiversity.org/imglib/seinet/ngph/SRSC/00021/21289_1581011992_lg.jpg,http://swbiodiversity.org/imglib/seinet/ngph/SRSC/00021/21289_1581011992_tn.jpg,http://swbiodiversity.org/imglib/seinet/ngph/SRSC/00021/21289_1581011992.jpg,,Sul Ross University,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:68718eb5-3a21-447b-8552-aae119110e75,2020-02-06 12:59:52,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=24523411,StillImage,Photograph,en
3001130,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0054/ASU0054200_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0054/ASU0054200_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0054/ASU0054200_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0054/ASU0054200.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:41ec92ca-ba00-45c6-8128-ac5eea780de1,2012-08-28 20:04:58,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3001130,StillImage,Photograph,en
11053690,https://api.idigbio.org/v2/media/b93fd9b64596917615f6093d67298c0a?size=fullsize,https://api.idigbio.org/v2/media/b93fd9b64596917615f6093d67298c0a?size=fullsize,https://api.idigbio.org/v2/media/b93fd9b64596917615f6093d67298c0a?size=thumbnail,https://api.idigbio.org/v2/media/b93fd9b64596917615f6093d67298c0a?size=webview,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:4e188221-357c-48fd-9863-cdc9f7e22608,2016-08-08 19:56:20,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=11053690,StillImage,Photograph,en
890238,http://db.herbarium.arizona.edu/images/ARIZ/368/ariz368691_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/368/ariz368691_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/368/ariz368691_tn.jpg,http://db.herbarium.arizona.edu/images/ARIZ/368/ariz368691.JPG,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ed522523-e8de-438f-9316-a44376f2971e,2014-12-23 15:15:40,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=890238,StillImage,Photograph,en
890238,http://db.herbarium.arizona.edu/images/ARIZ/368/ariz368691_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/368/ariz368691_lg.jpg,,,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:01aafd55-6ec5-4e53-936e-9a54eed2ce0b,2019-12-20 19:11:30,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=890238,StillImage,Photograph,en
14440843,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00004/DSC_4965_1496860623_lg.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00004/DSC_4965_1496860623_lg.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00004/DSC_4965_1496860623_tn.jpg,http://storage.idigbio.org/portals/seinet/ngreatplains/SRSC/00004/DSC_4965_1496860623.jpg,,Sul Ross University,CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ccef69da-b8c7-44bf-a6b7-3659bc8372e1,2017-06-07 14:37:04,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=14440843,StillImage,Photograph,en
4025685,https://api.idigbio.org/v2/media/345cc67e212438eb7be16dc62ad9c2bc,https://api.idigbio.org/v2/media/345cc67e212438eb7be16dc62ad9c2bc,https://api.idigbio.org/v2/media/345cc67e212438eb7be16dc62ad9c2bc?size=thumbnail,https://api.idigbio.org/v2/media/345cc67e212438eb7be16dc62ad9c2bc?size=webview,,University of New Mexico Herbarium (UNM-Vascular Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ff158181-ec6b-47d2-9cf2-f34d6bc51b7d,2019-10-01 22:16:45,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4025685,StillImage,Photograph,en
965082,http://db.herbarium.arizona.edu/images/ARIZ/137/ariz137120_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/137/ariz137120_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/137/ariz137120_tn.jpg,http://db.herbarium.arizona.edu/images/ARIZ/137/ariz137120.jpg,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:18932775-a228-4f91-a373-1bdcbe8b73df,2014-12-23 15:15:40,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=965082,StillImage,Photograph,en
965082,http://db.herbarium.arizona.edu/images/ARIZ/137/ariz137120_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/137/ariz137120_lg.jpg,,,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:98f20966-01b0-4bd7-871f-94d47b54695c,2019-12-20 19:11:30,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=965082,StillImage,Photograph,en
4025869,https://api.idigbio.org/v2/media/7c96c7868540b622b43a1bbef8f0ebd8,https://api.idigbio.org/v2/media/7c96c7868540b622b43a1bbef8f0ebd8,https://api.idigbio.org/v2/media/7c96c7868540b622b43a1bbef8f0ebd8?size=thumbnail,https://api.idigbio.org/v2/media/7c96c7868540b622b43a1bbef8f0ebd8?size=webview,,University of New Mexico Herbarium (UNM-Vascular Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2d0f0f9f-ade2-4a09-9403-16e0a0d6c9a1,2019-10-01 22:16:43,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4025869,StillImage,Photograph,en
4025870,https://api.idigbio.org/v2/media/4dcaed67a1eb64a8166d0633f8284e19,https://api.idigbio.org/v2/media/4dcaed67a1eb64a8166d0633f8284e19,https://api.idigbio.org/v2/media/4dcaed67a1eb64a8166d0633f8284e19?size=thumbnail,https://api.idigbio.org/v2/media/4dcaed67a1eb64a8166d0633f8284e19?size=webview,,University of New Mexico Herbarium (UNM-Vascular Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:378e3f89-1541-4a47-aa1f-05c17af046c0,2019-10-01 22:16:43,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=4025870,StillImage,Photograph,en
965084,http://db.herbarium.arizona.edu/images/ARIZ/344/ariz344725_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/344/ariz344725_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/344/ariz344725_tn.jpg,http://db.herbarium.arizona.edu/images/ARIZ/344/ariz344725.jpg,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8d5d0761-d221-441a-bfca-76734a11a92a,2014-12-23 15:15:40,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=965084,StillImage,Photograph,en
965084,http://db.herbarium.arizona.edu/images/ARIZ/344/ariz344725_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/344/ariz344725_lg.jpg,,,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5ed909ab-fc9f-4bae-9b49-765d501c297e,2019-12-20 19:11:30,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=965084,StillImage,Photograph,en
12518355,http://db.herbarium.arizona.edu/images/ARIZ/ARIZ/00427/ARIZ427638_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/ARIZ/00427/ARIZ427638_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/ARIZ/00427/ARIZ427638_tn.jpg,http://db.herbarium.arizona.edu/images/ARIZ/ARIZ/00427/ARIZ427638.jpg,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:daae260c-60a2-416a-ab8a-da1911549117,2017-02-21 12:32:09,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=12518355,StillImage,Photograph,en
12518355,http://db.herbarium.arizona.edu/images/ARIZ/ARIZ/00427/ARIZ427638_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/ARIZ/00427/ARIZ427638_lg.jpg,,,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:156d9326-eaaa-49f0-83f5-682fe8008c31,2019-12-20 19:11:30,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=12518355,StillImage,Photograph,en
965096,http://db.herbarium.arizona.edu/images/ARIZ/309/ariz309099_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/309/ariz309099_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/309/ariz309099_tn.jpg,http://db.herbarium.arizona.edu/images/ARIZ/309/ariz309099.jpg,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b0329b4a-5580-4211-b3b7-76379cd0a0ea,2014-12-23 15:15:40,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=965096,StillImage,Photograph,en
965096,http://db.herbarium.arizona.edu/images/ARIZ/309/ariz309099_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/309/ariz309099_lg.jpg,,,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c21a6f4d-2c83-4d88-ae3d-fe864f51c930,2019-12-20 19:11:30,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=965096,StillImage,Photograph,en
965097,http://db.herbarium.arizona.edu/images/ARIZ/327/ariz327238_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/327/ariz327238_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/327/ariz327238_tn.jpg,http://db.herbarium.arizona.edu/images/ARIZ/327/ariz327238.jpg,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:59fd7747-61f8-4db3-a14c-e3a9d1dfb48a,2014-12-23 15:15:40,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=965097,StillImage,Photograph,en
965097,http://db.herbarium.arizona.edu/images/ARIZ/327/ariz327238_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/327/ariz327238_lg.jpg,,,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:09fb4964-faea-49f1-bff2-d0dca793e059,2019-12-20 19:11:30,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=965097,StillImage,Photograph,en
964964,http://db.herbarium.arizona.edu/images/ARIZ/319/ariz319435_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/319/ariz319435_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/319/ariz319435_tn.jpg,http://db.herbarium.arizona.edu/images/ARIZ/319/ariz319435.jpg,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:af6e2464-8efa-4455-94f2-59e84dca35cf,2014-12-23 15:15:40,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=964964,StillImage,Photograph,en
964964,http://db.herbarium.arizona.edu/images/ARIZ/319/ariz319435_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/319/ariz319435_lg.jpg,,,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:131230ef-9cf1-41f2-9fdb-4a2c4625125f,2019-12-20 19:11:30,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=964964,StillImage,Photograph,en
2061766,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00061/DES00061863_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00061/DES00061863_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00061/DES00061863_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/DES/DES00061/DES00061863.jpg,,Desert Botanical Garden Herbarium (DES),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6cf837bc-5d9c-4c75-bfb2-206aa4decf87,2018-09-24 16:32:30,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=2061766,StillImage,Photograph,en
965598,http://db.herbarium.arizona.edu/images/ARIZ/329/ariz329299_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/329/ariz329299_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/329/ariz329299_tn.jpg,http://db.herbarium.arizona.edu/images/ARIZ/329/ariz329299.jpg,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b31b8129-6023-410b-98be-b86c509a65b6,2014-12-23 15:15:40,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=965598,StillImage,Photograph,en
965598,http://db.herbarium.arizona.edu/images/ARIZ/329/ariz329299_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/329/ariz329299_lg.jpg,,,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:25c8e9ab-077a-4d9e-9aad-2b620360fb76,2019-12-20 19:11:30,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=965598,StillImage,Photograph,en
21866374,https://wis.botany.wisc.edu/WIS/Magnoliidae2020_01/v0380961WIS.JPG,https://wis.botany.wisc.edu/WIS/Magnoliidae2020_01/v0380961WIS.JPG,http://swbiodiversity.org/imglib/seinet/midwest/WIS/v0380/v0380961WIS_tn.jpg,http://swbiodiversity.org/imglib/seinet/midwest/WIS/v0380/v0380961WIS.JPG,,"University of Wisconsin-Madison, Wisconsin State Herbarium (WIS)",CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7233c8ce-305c-4edd-83e0-1fd8b998be22,2020-02-04 10:18:09,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=21866374,StillImage,Photograph,en
21866379,https://wis.botany.wisc.edu/WIS/Magnoliidae2020_01/v0380962WIS.JPG,https://wis.botany.wisc.edu/WIS/Magnoliidae2020_01/v0380962WIS.JPG,http://swbiodiversity.org/imglib/seinet/midwest/WIS/v0380/v0380962WIS_tn.jpg,http://swbiodiversity.org/imglib/seinet/midwest/WIS/v0380/v0380962WIS.JPG,,"University of Wisconsin-Madison, Wisconsin State Herbarium (WIS)",CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:bba5108c-6393-45f4-b193-597ae3ceba5d,2020-02-04 10:18:11,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=21866379,StillImage,Photograph,en
3217887,http://storage.idigbio.org/portals/seinet/arizona/ASU_Plants/201512/ASU0058568_1450819861_lg.jpg,http://storage.idigbio.org/portals/seinet/arizona/ASU_Plants/201512/ASU0058568_1450819861_lg.jpg,http://storage.idigbio.org/portals/seinet/nansh/misc/201603/ASU0058568_1450819861_1457375307_tn.jpg,http://storage.idigbio.org/portals/seinet/arizona/ASU_Plants/201512/ASU0058568_1450819861.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:856cbde4-e815-4148-aae6-b11961d5b736,2015-12-22 16:31:02,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3217887,StillImage,Photograph,en
717051,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0058/ASU0058202_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0058/ASU0058202_lg.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0058/ASU0058202_tn.jpg,https://serv.biokic.asu.edu/imglib/h_seinet/seinet/ASU/ASU0058/ASU0058202.jpg,,Arizona State University Vascular Plant Herbarium (ASU-Plants),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:4949c4d8-4ea8-4c47-a728-a7ec8529757b,2012-08-28 20:46:04,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=717051,StillImage,Photograph,en
8854380,http://db.herbarium.arizona.edu/images/ARIZ/ARIZ/00426/ARIZ426080_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/ARIZ/00426/ARIZ426080_lg.jpg,http://db.herbarium.arizona.edu/images/ARIZ/ARIZ/00426/ARIZ426080_tn.jpg,http://db.herbarium.arizona.edu/images/ARIZ/ARIZ/00426/ARIZ426080.jpg,,University of Arizona Herbarium (ARIZ),CC BY-NC (Attribution-Non-Commercial),http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6755a358-7eeb-4173-936c-ad946e0bca0b,2017-02-21 12:32:09,image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=8854380,StillImage,Photograph,en
